#key	synopsis
RealSports Baseball (USA)	Baseball ist ein Actionspiel, das von zwei Spielern oder von einem Spieler gegen den Computer gespielt werden kann. Das Spiel ermöglicht es Ihnen, den Ball zu schlagen oder einen Homerun zu versuchen, Bases zu stehlen und mehrere Arten von Spielfeldern zu nutzen, vom Fastball bis zum Curveball. Es sind mehrere Spielvarianten enthalten, mit denen Sie wählen können, ob die Heimmannschaft oder die Gastmannschaft an erster Stelle steht, ob ein Spieler nur auf eroberten Bases oder an einem beliebigen Ort schwingen kann.
Robotron - 2084 (USA)	Robotron:2084 ist ein Run & Gun, bei dem der Spieler einen bewaffneten Charakter in einer Einzelbildschirmumgebung steuert, die in der Draufsicht dargestellt wird. Ziel des Spiels ist es, die ihn angreifenden Roboter zu zerstören und die Menschen zu retten, um das bestmögliche Ergebnis zu erzielen Punktzahl. Die Steuerung basiert auf zwei Joysticks: Der Charakter kann sich unabhängig voneinander in acht Richtungen bewegen und schießen.
Scrapyard Dog (USA)	In Scrapyard Dog schlüpfen Sie in die Rolle von Louie, einer Mülldeponieangestellten, deren Begleiter Scraps vom heimtückischen Mr. Big erkannt wurde. Louie verfügt über Bomben und Kanister, die er gegen Feinde einsetzen kann, darunter Gangster, Ratten und Mäuse. Er kann auch Schilde verwenden, um sich auf dem Weg zu den sechzehn Kontrollpunkten des Spiels zu schützen. Louie muss jeden Kontrollpunkt innerhalb einer bestimmten Zeitspanne erreichen, um Scraps zu retten.
Sentinel (Europe)	Sentinel ist ein Side-Scrolling-Actionspiel. Mehrere Welten wurden Opfer eines außerirdischen Angriffs und Sie müssen sie befreien. Zu diesem Zweck wurde eine leuchtende Kugel namens „The Sentinel“ entsandt, die in der Lage ist, außerirdische Energie zu absorbieren. Während der Sentinel über den verschiedenen Scroll-Landschaften schwebt, müssen Sie ihn vor Angriffen schützen, indem Sie die leichte Waffe einsetzen, um Feinde und feindliches Feuer zu zerstören. Wenn Sie einen Feind nicht zerstören, wird die Energieversorgung der Sentinels erschöpft, was sie schließlich zerstören wird. Es gibt vier Level mit steigendem Schwierigkeitsgrad, jeweils mit einem großen Boss am Ende. Um Sie bei Ihrer Mission zu unterstützen, können Sie von Zeit zu Zeit auf verschiedene Boni stoßen. Durch die Einnahme der erscheinenden Bonuskapseln kann eine erhöhte Feuerkraft und Energie gewonnen werden. Es stehen drei Schwierigkeitsstufen zur Verfügung.
Summer Games (USA)	Summer Games ermöglicht bis zu acht Spielern, in einer Reihe von sommerlichen, olympischen Themenwettbewerben gegeneinander anzutreten. Das Spielprinzip ist ähnlich wie bei den anderen Spielen der Epyx &quot;Games&quot;-Serie. Jeder Spieler kann ein Land wählen, das er vertreten möchte, und tritt dann abwechselnd in verschiedenen Disziplinen an, um zu sehen, wer die Goldmedaille gewinnt! Das Spiel erlaubt es Ihnen, in allen Disziplinen nacheinander anzutreten, einige Disziplinen zu wählen, nur eine Disziplin zu wählen oder eine Disziplin zu üben. Die verfügbaren Disziplinen variieren je nach Plattform leicht und können Folgendes umfassen: 1. Stabhochsprung 2. Turmspringen 3. 4x400-Meter-Staffel 4. 100-Meter-Lauf 5. Turnen 6. Freistilschwimmen 7. Tontaubenschießen 8. 100 Meter Freistil 9. Rudern
Super Huey UH-IX (USA)	Super Huey UH-IX ist ein Hubschraubersimulationsspiel. Du bist der Pilot des Experimentalhubschraubers UH-1XA und musst ihn in mehreren Spielmodi testen. Im Flugschulmodus kannst du fliegen lernen. Der Computer begleitet Sie beim Start, Flug und bei der Landung. Im Realitätsmodus müssen Sie eine Mission erfüllen, um eine feindliche Basis zu lokalisieren, zu bombardieren und sicher zur Basis zurückzukehren. Der letzte Modus ist der Arcade-Modus, in dem Sie über unbegrenzte Munition verfügen, um so viele feindliche Flugzeuge wie möglich abzuschießen. Das Spiel wird in der Ego-Perspektive aus dem Cockpit gespielt, das mit Radar und verschiedenen Instrumenten ausgestattet ist, die Ihnen beim Fliegen helfen.
Super Skateboardin' (USA)	Super Skateboardin' ist ein Spiel, bei dem ein junger Skateboarder von der Firma seines Vaters angeheuert wird, um das zu tun, was er am besten kann: Skateboarden. Deine Aufgabe ist es also, durch die vielen Räume der Fabrik zu navigieren und innerhalb von 15 Minuten alle elektrischen Geräte auszuschalten, sonst explodiert die Stromrechnung. Ihr Gehalt hängt davon ab, wie schnell Sie die Aufgabe erledigen, und Sie benötigen dieses Geld, um an der Skateboard-Meisterschaft teilzunehmen. Super Skateboardin' ist ein einfaches Spiel vom Designer von Pitfall!, David Crane.
Tank Command (USA)	Tank Command ist ein Side-Scrolling-Actionspiel. Sie steuern einen Panzer auf einer Mission, um die feindliche Flagge zu erobern und so viele Punkte wie möglich zu sammeln. Dazu müssen Sie sich in drei Schwierigkeitsgraden mit steigendem Schwierigkeitsgrad durch die Verteidigungsanlagen kämpfen. Feindliche Panzer, Bunker, Raketen, Jeeps, Infanterie, Hütten und mehr blockieren Ihren Fortschritt und bringen Ihnen Punkte ein, wenn sie zerstört werden. Ihr Panzer ist mit einer begrenzten Menge Treibstoff und Munition ausgestattet, diese können jedoch von Zeit zu Zeit aufgefüllt werden, indem Sie die Bonussymbole einsammeln, wenn sie auf dem Bildschirm erscheinen. Wenn Sie alle Hindernisse überwinden und die Flagge erobern können, gewinnen Sie das Spiel!
Title Match Pro Wrestling (USA)	Title Match ist ein Wrestlingspiel, das von einem oder zwei Spielern gespielt werden kann. Es stehen vier verschiedene Wrestler zur Auswahl und zwei Spielmodi (Eins-gegen-Eins oder Team-basiert). Jeder Wrestler kann treten, schlagen und mehrere Bewegungen wie Flugzeugwurf, Body Slam, Powerlift und mehr ausführen. Indem Sie die verfügbaren Bewegungen nutzen, müssen Sie Ihren Gegnern die Energie entziehen und sie drei Mal blockieren (aber seien Sie vorsichtig, da einige der stärkeren Bewegungen auch einen Teil Ihrer eigenen Energie verbrauchen). Wenn die Energie Ihres Gegners niedrig genug ist und Sie ihn erfolgreich blocken, zählt dies als Sturz und der beste von drei Stürzen gewinnt das Match!
Tomcat - The F-14 Fighter Simulator (USA)	Mit Flügeln geboren zu werden... Werden Sie zum F-14 Marineflieger und absolvieren Sie Such- und Zerstörungsmissionen, während Sie in tödlichen Dogfights mit Ihrer 20-mm-Kanone und Luft-Luft-Raketen feindlichen Gegnern ausweichen und sie abschießen. Ihr Cockpit ist mit modernster Technik ausgestattet, die von der U.S. Air Force zur Verfügung gestellt wird: Display und Hauptcomputer, Bogey-Alarm-Anzeige, G-Force-Anzeige, elektronische Gegenmaßnahmen und eine Kanonen-Überhitzungsanzeige (ja, sie kann überhitzen!)...und wenn Sie sich dazu in der Lage fühlen, geben Sie dem alten Vogel einen Schub auf Mach 1.0!
Touchdown Football (USA)	Eine sehr gelungene Football-Simulation, wenn man das Jahr und die Technik bedenkt. Rufen Sie die Spielzüge auf und führen Sie sie dann mit der Tastatur oder dem Joystick aus. Digitalisierte Stimmen verbessern das Spiel, einschließlich der Menge, das Aufrufen der Zahlen und die Anrufe des Schiedsrichters.
Tower Toppler (USA)	Sie spielen einen kleinen grünen Kerl, der acht Türme sprengen muss, weil ihre Anwesenheit irgendwie das Wasser von Planeten vergiftet, die potenziell ideale Kolonien sein könnten. Leider müssen Sie auf die Spitze dieser Türme zu bekommen, um sie zu sprengen. Sie gelangen über Stege, die außen um die Türme herumführen, auf die Turmspitze. Auf Ihrem Weg nach oben müssen Sie über verschiedene Feinde springen, sie treten und vor ihnen weglaufen. Die meisten vertikalen Bewegungen werden durch Sprünge auf bewegliche Vorsprünge im richtigen Moment erreicht. Das Spiel wurde zu seiner Zeit wegen seiner grafischen Technik als revolutionär angesehen. Während die Hauptfigur um die Außenseite des Turms herumlief, wurde die Figur in der Mitte des Bildschirms fixiert, während sich der Turm selbst drehte. Dadurch entstand ein Pseudo-3D-Effekt. Die Türme sind durch eine Reise durch das Meer in Ihrem treuen MK.7-U-Boot miteinander verbunden. Das Ganze spielt sich wie ein seitlich scrollendes Collect-'em-up ab, bei dem Bonuspunkte erzielt werden können.
Water Ski (USA)	In Water Ski fahren Sie Wasserski auf dem Fluss Pharonna. Sie steuern sowohl das Boot als auch den Skifahrer in diesem vertikal scrollenden Actionspiel. Ihr Ziel ist es, die Ziellinie zu erreichen, bevor die Zeit abläuft, und außerdem so viele Punkte wie möglich zu sammeln. Der Fluss ist ziemlich gefährlich und bietet viele Kurven, Felsen, Baumstämme und andere Hindernisse. Für Bonuspunkte gibt es zahlreiche Schanzen im Fluss, über die Ihr Skifahrer springen kann (und wenn Sie es schaffen, über alle Schanzen des Levels zu fahren, erhalten Sie noch mehr Punkte). Sie beginnen das Spiel mit vier Skifahrern, und das Spiel endet, wenn alle Ihre Skifahrer abgestürzt sind.
Winter Games (USA)	Sie sind ein Athlet bei den Winterspielen 1988 in Calgary, Alberta, Kanada. Sie sind dabei, sich über Schnee und Eis zu bewegen, mit so viel Geschwindigkeit, Kraft, Ausdauer und Anmut, wie Sie in der stürmischen Kälte aufbringen können. Dies ist der Winterteil des weltbesten Amateur-Sportwettbewerbs. Sie werden sich mit den besten Athleten messen. Seien Sie stolz. Heute gehören Sie zu den wenigen Elitesportlern, deren Mut und Ausdauer bei diesen Winterspielen auf die Probe gestellt werden. Hören Sie. Eine Fanfare von Trompeten ertönt, während Tausende von weißen Tauben freigelassen werden, um symbolisch in die Länder der Welt zu fliegen mit der Botschaft des Friedens -- und der Nachricht, dass die Winterspiele begonnen haben. Das ist sie - Ihre Chance, nach Gold zu greifen!
Xenophobe (USA)	Xenos. Allein der Name löst bei jedem Siedler Angst aus. Von Raumstationen, die Ihre Heimatwelt umkreisen, wird ein Notruf empfangen, dann herrscht Stille. Nur ein Schiff entkommt, gesteuert von einem misshandelten Mann, der die Geschichte von Kokons erzählt, aus denen säurespeiende Xenos schlüpfen. Eine kleine Gruppe von Ingenieuren wurde ausgesandt, um die Xenos-Bedrohung abzuwehren, bevor sie alle Raumstationen und schließlich Ihre Heimatwelt übernehmen. Stellen Sie Ihre Gruppe von Ingenieuren zusammen und bekämpfen Sie die Xenos auf jeder Station und versuchen Sie, sie zu unterdrücken oder im Stich zu lassen. Sie beginnen mit einem Standardlaser, können aber auch zusätzliche Waffen wie Phaser, Blitzgewehre, Poofer-Gewehre und Bomben erwerben. Xenophobe war ursprünglich ein Arcade-Spiel von Bally/Midway, das 1987 veröffentlicht wurde. Gameplay und Settings sind stark vom Film Aliens inspiriert/beeinflusst.
Xevious (USA)	Xevious ist ein Shoot'em-Up auf dem Atari, das als erstes vertikales Scrollen und die Möglichkeit bietet, Feinde sowohl am Boden als auch in der Luft anzugreifen. Sie müssen die Erde vor den rücksichtslosen Xevious beschützen, und dafür wird Ihre einzige Verteidigung das Soulvalou-Kampfflugzeug sein.
